User_ID (FK),Type_user,MainCluster_ID,MainCluster_Description
71450,free,3,Need Attention
71479,free,3,Need Attention
71651,free,3,Need Attention
71670,free,3,Need Attention
71751,free,3,Need Attention
71955,free,3,Need Attention
72118,free,3,Need Attention
72196,free,3,Need Attention
72319,free,3,Need Attention
72427,free,3,Need Attention
72447,free,3,Need Attention
72563,free,3,Need Attention
72574,free,3,Need Attention
72634,free,3,Need Attention
72661,free,3,Need Attention
72858,free,3,Need Attention
72860,free,3,Need Attention
73046,free,3,Need Attention
73059,free,3,Need Attention
73189,free,3,Need Attention
73768,free,3,Need Attention
73854,free,3,Need Attention
73870,free,3,Need Attention
74065,free,3,Need Attention
74094,free,3,Need Attention
74135,free,3,Need Attention
74200,free,3,Need Attention
74433,free,3,Need Attention
74535,free,3,Need Attention
74658,free,3,Need Attention
74714,free,3,Need Attention
74970,free,3,Need Attention
75043,free,3,Need Attention
75127,free,3,Need Attention
75234,free,3,Need Attention
75490,free,3,Need Attention
75570,free,3,Need Attention
75589,free,3,Need Attention
75778,free,3,Need Attention
75783,free,3,Need Attention
75808,free,3,Need Attention
75848,free,3,Need Attention
75925,free,3,Need Attention
76217,free,3,Need Attention
76327,free,3,Need Attention
76484,free,3,Need Attention
76769,free,3,Need Attention
77066,free,3,Need Attention
77483,free,3,Need Attention
77797,free,3,Need Attention
77864,free,3,Need Attention
77996,free,3,Need Attention
78059,free,3,Need Attention
78225,free,3,Need Attention
78762,free,3,Need Attention
79045,free,3,Need Attention
79170,free,3,Need Attention
79196,free,3,Need Attention
79428,free,3,Need Attention
79518,free,3,Need Attention
79698,free,3,Need Attention
79754,free,3,Need Attention
79901,free,3,Need Attention
80196,free,3,Need Attention
80404,free,3,Need Attention
80936,free,3,Need Attention
81109,free,3,Need Attention
81171,free,3,Need Attention
81438,free,3,Need Attention
81455,free,3,Need Attention
81543,free,3,Need Attention
81674,free,3,Need Attention
81699,free,3,Need Attention
81825,free,3,Need Attention
81881,free,3,Need Attention
82353,free,3,Need Attention
82744,free,3,Need Attention
82787,free,3,Need Attention
82880,free,3,Need Attention
83056,free,3,Need Attention
83244,free,3,Need Attention
83515,free,3,Need Attention
83887,free,3,Need Attention
84023,free,3,Need Attention
84807,free,3,Need Attention
40928,free,6,"New Users, Engaging Listeners"
41595,free,6,"New Users, Engaging Listeners"
42033,free,6,"New Users, Engaging Listeners"
42290,free,6,"New Users, Engaging Listeners"
42303,free,6,"New Users, Engaging Listeners"
42604,free,6,"New Users, Engaging Listeners"
43147,free,6,"New Users, Engaging Listeners"
43340,free,6,"New Users, Engaging Listeners"
43781,free,6,"New Users, Engaging Listeners"
44674,free,6,"New Users, Engaging Listeners"
44862,free,6,"New Users, Engaging Listeners"
44869,free,6,"New Users, Engaging Listeners"
44950,free,6,"New Users, Engaging Listeners"
45739,free,6,"New Users, Engaging Listeners"
46053,free,6,"New Users, Engaging Listeners"
46433,free,6,"New Users, Engaging Listeners"
46554,free,6,"New Users, Engaging Listeners"
47323,free,6,"New Users, Engaging Listeners"
47529,free,6,"New Users, Engaging Listeners"
47739,free,6,"New Users, Engaging Listeners"
47850,free,6,"New Users, Engaging Listeners"
48394,free,6,"New Users, Engaging Listeners"
48408,free,6,"New Users, Engaging Listeners"
48576,free,6,"New Users, Engaging Listeners"
48748,free,6,"New Users, Engaging Listeners"
49820,free,6,"New Users, Engaging Listeners"
49854,free,6,"New Users, Engaging Listeners"
50108,free,6,"New Users, Engaging Listeners"
50514,free,6,"New Users, Engaging Listeners"
50664,free,6,"New Users, Engaging Listeners"
51474,free,6,"New Users, Engaging Listeners"
52151,free,6,"New Users, Engaging Listeners"
52428,free,6,"New Users, Engaging Listeners"
53606,free,6,"New Users, Engaging Listeners"
53789,free,6,"New Users, Engaging Listeners"
54160,free,6,"New Users, Engaging Listeners"
54470,free,6,"New Users, Engaging Listeners"
56596,free,6,"New Users, Engaging Listeners"
57295,free,6,"New Users, Engaging Listeners"
57445,free,6,"New Users, Engaging Listeners"
57610,free,6,"New Users, Engaging Listeners"
58048,free,6,"New Users, Engaging Listeners"
58579,free,6,"New Users, Engaging Listeners"
59653,free,6,"New Users, Engaging Listeners"
59695,free,6,"New Users, Engaging Listeners"
59969,free,6,"New Users, Engaging Listeners"
61262,free,6,"New Users, Engaging Listeners"
61356,free,6,"New Users, Engaging Listeners"
61461,free,6,"New Users, Engaging Listeners"
61612,free,6,"New Users, Engaging Listeners"
61774,free,6,"New Users, Engaging Listeners"
61885,free,6,"New Users, Engaging Listeners"
62429,free,6,"New Users, Engaging Listeners"
62451,free,6,"New Users, Engaging Listeners"
63207,free,6,"New Users, Engaging Listeners"
63369,free,6,"New Users, Engaging Listeners"
63637,free,6,"New Users, Engaging Listeners"
63671,free,6,"New Users, Engaging Listeners"
63907,free,6,"New Users, Engaging Listeners"
63958,free,6,"New Users, Engaging Listeners"
64037,free,6,"New Users, Engaging Listeners"
64248,free,6,"New Users, Engaging Listeners"
64397,free,6,"New Users, Engaging Listeners"
64602,free,6,"New Users, Engaging Listeners"
65042,free,6,"New Users, Engaging Listeners"
65407,free,6,"New Users, Engaging Listeners"
65802,free,6,"New Users, Engaging Listeners"
65858,free,6,"New Users, Engaging Listeners"
66396,free,6,"New Users, Engaging Listeners"
66581,free,6,"New Users, Engaging Listeners"
66773,free,6,"New Users, Engaging Listeners"
67179,free,6,"New Users, Engaging Listeners"
67456,free,6,"New Users, Engaging Listeners"
67497,free,6,"New Users, Engaging Listeners"
68176,free,6,"New Users, Engaging Listeners"
68304,free,6,"New Users, Engaging Listeners"
68583,free,6,"New Users, Engaging Listeners"
69322,free,6,"New Users, Engaging Listeners"
69631,free,6,"New Users, Engaging Listeners"
69761,free,6,"New Users, Engaging Listeners"
69865,free,6,"New Users, Engaging Listeners"
70974,free,6,"New Users, Engaging Listeners"
71005,free,6,"New Users, Engaging Listeners"
71226,free,6,"New Users, Engaging Listeners"
71285,free,6,"New Users, Engaging Listeners"
71521,free,6,"New Users, Engaging Listeners"
71525,free,6,"New Users, Engaging Listeners"
71726,free,6,"New Users, Engaging Listeners"
71957,free,6,"New Users, Engaging Listeners"
72131,free,6,"New Users, Engaging Listeners"
72603,free,6,"New Users, Engaging Listeners"
72864,free,6,"New Users, Engaging Listeners"
72954,free,6,"New Users, Engaging Listeners"
72956,free,6,"New Users, Engaging Listeners"
72970,free,6,"New Users, Engaging Listeners"
73285,free,6,"New Users, Engaging Listeners"
73389,free,6,"New Users, Engaging Listeners"
73474,free,6,"New Users, Engaging Listeners"
73540,free,6,"New Users, Engaging Listeners"
73566,free,6,"New Users, Engaging Listeners"
73671,free,6,"New Users, Engaging Listeners"
74187,free,6,"New Users, Engaging Listeners"
74195,free,6,"New Users, Engaging Listeners"
74664,free,6,"New Users, Engaging Listeners"
75135,free,6,"New Users, Engaging Listeners"
75283,free,6,"New Users, Engaging Listeners"
75291,free,6,"New Users, Engaging Listeners"
75408,free,6,"New Users, Engaging Listeners"
75467,free,6,"New Users, Engaging Listeners"
75486,free,6,"New Users, Engaging Listeners"
75507,free,6,"New Users, Engaging Listeners"
75927,free,6,"New Users, Engaging Listeners"
76405,free,6,"New Users, Engaging Listeners"
76715,free,6,"New Users, Engaging Listeners"
76745,free,6,"New Users, Engaging Listeners"
76793,free,6,"New Users, Engaging Listeners"
76837,free,6,"New Users, Engaging Listeners"
76870,free,6,"New Users, Engaging Listeners"
76880,free,6,"New Users, Engaging Listeners"
77097,free,6,"New Users, Engaging Listeners"
77369,free,6,"New Users, Engaging Listeners"
77738,free,6,"New Users, Engaging Listeners"
77770,free,6,"New Users, Engaging Listeners"
77907,free,6,"New Users, Engaging Listeners"
77914,free,6,"New Users, Engaging Listeners"
78012,free,6,"New Users, Engaging Listeners"
78028,free,6,"New Users, Engaging Listeners"
79189,free,6,"New Users, Engaging Listeners"
79370,free,6,"New Users, Engaging Listeners"
79551,free,6,"New Users, Engaging Listeners"
79596,free,6,"New Users, Engaging Listeners"
79621,free,6,"New Users, Engaging Listeners"
79638,free,6,"New Users, Engaging Listeners"
79701,free,6,"New Users, Engaging Listeners"
79803,free,6,"New Users, Engaging Listeners"
79838,free,6,"New Users, Engaging Listeners"
80024,free,6,"New Users, Engaging Listeners"
80066,free,6,"New Users, Engaging Listeners"
80115,free,6,"New Users, Engaging Listeners"
80344,free,6,"New Users, Engaging Listeners"
80599,free,6,"New Users, Engaging Listeners"
80663,free,6,"New Users, Engaging Listeners"
80762,free,6,"New Users, Engaging Listeners"
80898,free,6,"New Users, Engaging Listeners"
80926,free,6,"New Users, Engaging Listeners"
81097,free,6,"New Users, Engaging Listeners"
82150,free,6,"New Users, Engaging Listeners"
82296,free,6,"New Users, Engaging Listeners"
82602,free,6,"New Users, Engaging Listeners"
82926,free,6,"New Users, Engaging Listeners"
83029,free,6,"New Users, Engaging Listeners"
83167,free,6,"New Users, Engaging Listeners"
83273,free,6,"New Users, Engaging Listeners"
83409,free,6,"New Users, Engaging Listeners"
83963,free,6,"New Users, Engaging Listeners"
84016,free,6,"New Users, Engaging Listeners"
84059,free,6,"New Users, Engaging Listeners"
84076,free,6,"New Users, Engaging Listeners"
84177,free,6,"New Users, Engaging Listeners"
84264,free,6,"New Users, Engaging Listeners"
84279,free,6,"New Users, Engaging Listeners"
84283,free,6,"New Users, Engaging Listeners"
84425,free,6,"New Users, Engaging Listeners"
84492,free,6,"New Users, Engaging Listeners"
84551,free,6,"New Users, Engaging Listeners"
84694,free,6,"New Users, Engaging Listeners"
85010,free,6,"New Users, Engaging Listeners"
85179,free,6,"New Users, Engaging Listeners"
85267,free,6,"New Users, Engaging Listeners"
85714,free,6,"New Users, Engaging Listeners"
85725,free,6,"New Users, Engaging Listeners"
85872,free,6,"New Users, Engaging Listeners"
85895,free,6,"New Users, Engaging Listeners"
86034,free,6,"New Users, Engaging Listeners"
86050,free,6,"New Users, Engaging Listeners"
86156,free,6,"New Users, Engaging Listeners"
86170,free,6,"New Users, Engaging Listeners"
86223,free,6,"New Users, Engaging Listeners"
86232,free,6,"New Users, Engaging Listeners"
86443,free,6,"New Users, Engaging Listeners"
86505,free,6,"New Users, Engaging Listeners"
86550,free,6,"New Users, Engaging Listeners"
86701,free,6,"New Users, Engaging Listeners"
86715,free,6,"New Users, Engaging Listeners"
86770,free,6,"New Users, Engaging Listeners"
86943,free,6,"New Users, Engaging Listeners"
87052,free,6,"New Users, Engaging Listeners"
87112,free,6,"New Users, Engaging Listeners"
87117,free,6,"New Users, Engaging Listeners"
87525,free,6,"New Users, Engaging Listeners"
87555,free,6,"New Users, Engaging Listeners"
87628,free,6,"New Users, Engaging Listeners"
87679,free,6,"New Users, Engaging Listeners"
87874,free,6,"New Users, Engaging Listeners"
87885,free,6,"New Users, Engaging Listeners"
88271,free,6,"New Users, Engaging Listeners"
88310,free,6,"New Users, Engaging Listeners"
88364,free,6,"New Users, Engaging Listeners"
88564,free,6,"New Users, Engaging Listeners"
88618,free,6,"New Users, Engaging Listeners"
88653,free,6,"New Users, Engaging Listeners"
88690,free,6,"New Users, Engaging Listeners"
88772,free,6,"New Users, Engaging Listeners"
88821,free,6,"New Users, Engaging Listeners"
88911,free,6,"New Users, Engaging Listeners"
88912,free,6,"New Users, Engaging Listeners"
89012,free,6,"New Users, Engaging Listeners"
89041,free,6,"New Users, Engaging Listeners"
89042,free,6,"New Users, Engaging Listeners"
89141,free,6,"New Users, Engaging Listeners"
89229,free,6,"New Users, Engaging Listeners"
89264,free,6,"New Users, Engaging Listeners"
89343,free,6,"New Users, Engaging Listeners"
89381,free,6,"New Users, Engaging Listeners"
89415,free,6,"New Users, Engaging Listeners"
89701,free,6,"New Users, Engaging Listeners"
89702,free,6,"New Users, Engaging Listeners"
89850,free,6,"New Users, Engaging Listeners"
89917,free,6,"New Users, Engaging Listeners"
89965,free,6,"New Users, Engaging Listeners"
90098,free,6,"New Users, Engaging Listeners"
90158,free,6,"New Users, Engaging Listeners"
90227,free,6,"New Users, Engaging Listeners"
90270,free,6,"New Users, Engaging Listeners"
90318,free,6,"New Users, Engaging Listeners"
90346,free,6,"New Users, Engaging Listeners"
90353,free,6,"New Users, Engaging Listeners"
90354,free,6,"New Users, Engaging Listeners"
90360,free,6,"New Users, Engaging Listeners"
90416,free,6,"New Users, Engaging Listeners"
90431,free,6,"New Users, Engaging Listeners"
90522,free,6,"New Users, Engaging Listeners"
90574,free,6,"New Users, Engaging Listeners"
90620,free,6,"New Users, Engaging Listeners"
90685,free,6,"New Users, Engaging Listeners"
90772,free,6,"New Users, Engaging Listeners"
90909,free,6,"New Users, Engaging Listeners"
90945,free,6,"New Users, Engaging Listeners"
90987,free,6,"New Users, Engaging Listeners"
91039,free,6,"New Users, Engaging Listeners"
91438,free,6,"New Users, Engaging Listeners"
91474,free,6,"New Users, Engaging Listeners"
91496,free,6,"New Users, Engaging Listeners"
91566,free,6,"New Users, Engaging Listeners"
91615,free,6,"New Users, Engaging Listeners"
91890,free,6,"New Users, Engaging Listeners"
91936,free,6,"New Users, Engaging Listeners"
92575,free,6,"New Users, Engaging Listeners"
92591,free,6,"New Users, Engaging Listeners"
92816,free,6,"New Users, Engaging Listeners"
93361,free,6,"New Users, Engaging Listeners"
93565,free,6,"New Users, Engaging Listeners"
93801,free,6,"New Users, Engaging Listeners"
93915,free,6,"New Users, Engaging Listeners"
94225,free,6,"New Users, Engaging Listeners"
94295,free,6,"New Users, Engaging Listeners"
94341,free,6,"New Users, Engaging Listeners"
94386,free,6,"New Users, Engaging Listeners"
94399,free,6,"New Users, Engaging Listeners"
94420,free,6,"New Users, Engaging Listeners"
94435,free,6,"New Users, Engaging Listeners"
94533,free,6,"New Users, Engaging Listeners"
94541,free,6,"New Users, Engaging Listeners"
94922,free,6,"New Users, Engaging Listeners"
95078,free,6,"New Users, Engaging Listeners"
95100,free,6,"New Users, Engaging Listeners"
95290,free,6,"New Users, Engaging Listeners"
95530,free,6,"New Users, Engaging Listeners"
95596,free,6,"New Users, Engaging Listeners"
95673,free,6,"New Users, Engaging Listeners"
95736,free,6,"New Users, Engaging Listeners"
95943,free,6,"New Users, Engaging Listeners"
95948,free,6,"New Users, Engaging Listeners"
95997,free,6,"New Users, Engaging Listeners"
96243,free,6,"New Users, Engaging Listeners"
96309,free,6,"New Users, Engaging Listeners"
96335,free,6,"New Users, Engaging Listeners"
96568,free,6,"New Users, Engaging Listeners"
96575,free,6,"New Users, Engaging Listeners"
96617,free,6,"New Users, Engaging Listeners"
96672,free,6,"New Users, Engaging Listeners"
96875,free,6,"New Users, Engaging Listeners"
96908,free,6,"New Users, Engaging Listeners"
96926,free,6,"New Users, Engaging Listeners"
96953,free,6,"New Users, Engaging Listeners"
96978,free,6,"New Users, Engaging Listeners"
97033,free,6,"New Users, Engaging Listeners"
97055,free,6,"New Users, Engaging Listeners"
97261,free,6,"New Users, Engaging Listeners"
97556,free,6,"New Users, Engaging Listeners"
97936,free,6,"New Users, Engaging Listeners"
98239,free,6,"New Users, Engaging Listeners"
98279,free,6,"New Users, Engaging Listeners"
98513,free,6,"New Users, Engaging Listeners"
98572,free,6,"New Users, Engaging Listeners"
98639,free,6,"New Users, Engaging Listeners"
98812,free,6,"New Users, Engaging Listeners"
98866,free,6,"New Users, Engaging Listeners"
99063,free,6,"New Users, Engaging Listeners"
99176,free,6,"New Users, Engaging Listeners"
99251,free,6,"New Users, Engaging Listeners"
99266,free,6,"New Users, Engaging Listeners"
99349,free,6,"New Users, Engaging Listeners"
99393,free,6,"New Users, Engaging Listeners"
